Age,Income,MonthlySpending,SessionDuration,PageViewsPerVisit,AccountAge,DeviceType,MembershipTier,PurchaseCategory
18,66.2,543.06,22.5,15.7,1,Desktop,Silver,0
23,31.6,386.16,35.2,13.5,19,Mobile,Basic,1
34,40.4,354.23,39.0,21.6,22,Mobile,Silver,1
44,44.4,368.96,34.7,14.0,14,Desktop,Platinum,2
52,47.4,485.97,29.6,16.8,7,Desktop,Basic,2
62,79.4,75.58,20.4,10.5,38,Mobile,Silver,3
33,20.0,361.08,26.6,12.8,21,Desktop,Silver,1
33,113.9,461.09,39.6,7.9,57,Mobile,Gold,2
18,51.2,410.47,35.1,12.6,29,Mobile,Gold,1
20,83.7,425.49,26.3,7.1,19,Desktop,Gold,0
33,103.9,568.1,26.9,9.9,12,Mobile,Gold,0
29,71.4,425.43,32.2,12.5,34,Mobile,Gold,0
38,21.6,315.72,28.7,14.9,3,Mobile,Silver,0
18,65.4,224.26,,20.1,18,Mobile,Platinum,1
58,60.5,468.39,5.7,16.4,11,Mobile,Basic,2
46,57.2,351.62,17.3,16.3,33,Tablet,Platinum,0
52,123.0,547.53,27.9,8.9,47,Mobile,Gold,0
31,40.4,50.0,21.4,17.4,19,Desktop,Basic,4
37,77.8,440.89,25.2,22.8,30,Tablet,Gold,0
40,72.0,204.31,25.2,15.1,26,Mobile,Silver,1
37,79.7,256.47,33.1,24.4,5,Desktop,Silver,1
25,70.0,282.72,23.3,19.4,13,Mobile,Basic,1
26,69.9,460.26,23.7,13.7,27,Mobile,Gold,0
32,35.5,425.67,26.2,17.8,26,Mobile,Basic,0
40,76.3,348.67,16.1,13.7,15,Mobile,Silver,0
37,55.9,324.75,34.4,18.9,17,Mobile,Silver,1
20,55.8,160.43,29.8,16.0,17,Desktop,Basic,1
37,65.2,182.44,36.4,19.2,22,Desktop,Basic,0
36,68.9,366.22,40.5,9.6,15,Mobile,Gold,1
61,104.8,504.86,34.0,10.2,34,Desktop,Silver,2
28,76.2,391.17,27.1,19.4,15,Mobile,Gold,0
34,67.4,372.12,36.7,22.5,4,Mobile,Basic,1
36,31.8,313.75,32.6,8.4,7,Desktop,Gold,1
26,54.3,82.45,36.8,15.2,47,Mobile,Basic,0
33,80.7,583.69,38.1,17.5,24,Mobile,Gold,0
27,55.9,418.19,25.7,26.4,17,Mobile,Gold,1
49,64.7,161.66,27.4,16.4,51,Mobile,Silver,3
50,22.6,457.77,18.5,16.5,60,Desktop,Basic,2
19,23.9,269.37,36.4,24.5,20,Mobile,Basic,1
26,33.6,220.41,37.4,14.2,35,Mobile,Basic,2
21,102.3,779.59,29.5,18.7,22,Mobile,Silver,0
26,48.1,218.46,30.5,14.9,40,Mobile,Basic,1
29,63.3,330.81,31.6,13.2,15,Mobile,Platinum,1
37,77.1,296.53,35.3,3.0,21,Desktop,Basic,0
58,34.0,655.97,29.8,13.5,8,Desktop,Silver,2
35,57.5,274.81,16.2,11.7,30,Desktop,Gold,1
27,71.8,634.77,15.2,20.6,17,Desktop,Gold,0
27,49.5,64.15,6.7,10.2,35,Desktop,Silver,3
55,102.2,560.71,28.7,21.2,1,Mobile,Silver,0
42,60.1,902.95,,15.5,19,Mobile,Silver,0
22,31.4,531.82,21.6,24.7,9,Desktop,Gold,0
62,70.2,306.03,39.5,8.8,34,Mobile,Silver,2
49,81.3,228.99,32.1,3.1,14,Desktop,Basic,2
44,76.7,534.99,23.7,17.0,28,Tablet,Platinum,0
26,48.6,,48.1,27.2,7,Mobile,Basic,1
24,64.3,464.84,25.4,21.2,40,Mobile,Gold,0
52,88.4,421.82,24.1,9.6,13,Mobile,Gold,2
34,66.2,353.48,41.5,28.9,4,Desktop,Gold,1
34,58.4,666.69,20.3,4.0,24,Desktop,Silver,0
47,45.4,110.16,18.5,16.7,37,Desktop,Basic,3
35,52.8,182.56,29.8,11.0,39,Mobile,Gold,0
18,99.4,494.03,21.4,10.5,43,Mobile,Basic,0
39,81.1,258.37,22.7,19.4,27,Mobile,Silver,1
29,30.8,270.74,20.5,8.3,27,Desktop,Gold,4
33,74.8,392.78,19.1,21.1,18,Mobile,Basic,0
49,97.6,390.77,34.8,15.5,14,Mobile,Basic,0
30,102.5,762.43,27.6,12.2,23,Mobile,Basic,0
23,53.6,292.07,28.5,18.7,26,Mobile,Basic,1
33,105.9,376.32,29.8,11.3,28,Mobile,Basic,0
39,74.5,241.57,18.9,15.3,28,Tablet,Gold,1
45,58.0,99.03,22.8,8.2,12,Desktop,Silver,4
33,44.2,386.0,24.7,27.5,4,Mobile,Silver,1
27,64.7,678.09,35.5,19.4,24,Desktop,Gold,0
42,75.4,673.0,31.5,16.2,18,Mobile,Basic,0
40,91.7,233.36,9.4,10.2,19,Mobile,Gold,0
44,56.3,68.82,30.2,8.0,50,Tablet,Silver,3
34,68.2,283.38,26.6,26.3,29,Mobile,Gold,0
41,78.2,440.57,29.0,5.9,23,Desktop,Basic,0
23,43.2,146.66,41.2,15.9,12,Mobile,Gold,1
18,102.7,697.18,37.4,18.3,11,Mobile,Silver,0
22,35.0,217.3,31.6,17.3,13,Desktop,Silver,1
57,66.0,500.41,18.3,18.8,18,Desktop,Silver,0
27,20.0,445.53,24.7,9.4,60,Desktop,Platinum,2
29,56.7,50.0,16.4,9.9,31,Mobile,Basic,3
43,25.3,252.21,24.8,26.1,13,Mobile,Basic,1
32,52.0,53.19,17.6,5.0,18,Mobile,Platinum,4
28,98.7,422.88,18.8,21.0,14,Mobile,Basic,0
43,63.4,243.46,16.6,27.4,23,Mobile,Basic,1
44,57.0,303.84,40.3,29.2,17,Mobile,Platinum,1
18,31.6,210.9,20.7,9.9,36,Mobile,Gold,1
35,39.3,623.6,9.4,17.6,2,Mobile,Platinum,0
31,99.9,204.91,23.8,18.1,30,Tablet,Gold,0
29,113.7,208.41,34.3,15.9,31,Desktop,Gold,0
27,69.3,232.26,22.6,16.6,31,Mobile,Basic,0
39,39.9,365.67,19.7,8.4,14,Desktop,Gold,0
33,40.2,272.07,,16.9,29,Desktop,Silver,2
37,94.9,722.36,15.5,15.7,12,Mobile,Silver,0
32,57.4,821.83,21.3,19.9,16,Desktop,Gold,0
42,44.4,377.64,33.3,17.7,7,Mobile,Basic,1
42,50.8,87.85,36.5,27.8,1,Mobile,Silver,1
31,33.2,172.65,10.4,8.0,10,Desktop,Silver,3
36,73.3,244.82,31.0,12.6,17,Tablet,Basic,1
28,71.8,415.65,22.5,25.5,45,Desktop,Gold,0
63,64.5,333.76,30.1,11.2,14,Mobile,Gold,2
36,26.8,293.76,20.1,19.5,20,Mobile,Silver,1
23,84.2,366.38,29.5,15.0,22,Mobile,Gold,0
37,47.4,533.63,18.7,17.9,15,Mobile,Basic,1
34,20.0,154.76,15.5,9.7,37,Tablet,Gold,3
31,67.5,819.71,7.8,8.6,11,Mobile,Gold,0
37,65.5,540.48,24.9,16.3,39,Mobile,Gold,0
38,123.4,534.75,26.2,8.1,33,Desktop,Platinum,0
36,131.7,578.31,34.9,15.3,22,Mobile,Platinum,0
34,84.3,373.08,26.8,15.4,36,Mobile,Silver,0
28,62.2,376.41,23.1,23.3,29,Mobile,Gold,1
28,83.7,693.8,25.1,14.2,8,Mobile,Silver,0
40,27.3,103.57,12.9,12.8,16,Desktop,Basic,3
39,116.9,470.97,28.2,13.5,1,Desktop,Basic,2
47,64.2,272.68,35.7,24.1,14,Desktop,Silver,1
51,59.4,388.56,40.4,15.1,13,Desktop,Gold,2
47,75.7,394.6,14.1,11.5,38,Mobile,Platinum,0
48,74.6,206.43,42.0,10.0,23,Desktop,Silver,1
37,50.6,263.44,56.9,20.5,24,Mobile,Silver,1
52,29.5,421.42,21.5,7.9,19,Desktop,Gold,2
33,82.1,457.87,24.6,15.8,45,Mobile,Gold,2
23,41.1,351.67,22.1,13.6,23,Mobile,Gold,0
39,22.7,231.4,10.8,7.9,38,Desktop,Silver,3
42,73.4,606.61,34.3,11.7,36,Mobile,Basic,0
42,44.3,98.27,26.9,5.4,13,Mobile,Basic,3
33,47.1,279.32,20.1,6.7,16,Mobile,Gold,4
30,69.5,365.99,14.4,7.7,29,Mobile,Basic,0
34,77.7,272.64,16.2,10.4,60,Tablet,Silver,2
37,46.9,667.34,23.0,8.4,18,Tablet,Silver,0
28,127.4,309.42,29.9,5.1,23,Mobile,Gold,0
50,62.8,248.24,34.2,16.4,31,Mobile,Gold,1
39,28.4,426.69,29.0,26.2,25,Mobile,Gold,1
26,83.7,50.0,12.3,10.1,29,Desktop,Basic,3
43,54.7,253.15,29.8,17.0,1,Desktop,Silver,1
30,20.0,222.83,39.1,11.4,25,Mobile,Basic,1
36,40.0,536.45,35.3,14.6,44,Desktop,Gold,2
23,64.5,303.07,20.3,10.8,5,Desktop,Silver,4
23,95.4,379.28,,9.1,15,Desktop,Gold,0
30,42.0,111.72,18.4,10.5,17,Mobile,Basic,4
37,82.0,633.59,22.3,17.7,46,Desktop,Gold,0
37,49.2,329.28,27.5,16.3,19,Desktop,Basic,2
34,96.5,482.33,24.9,16.2,10,Mobile,Silver,0
37,93.4,564.84,34.1,22.3,26,Tablet,Platinum,0
34,104.5,344.85,15.6,13.3,19,Mobile,Gold,0
36,44.8,402.82,18.1,19.2,15,Desktop,Silver,1
38,72.4,553.69,31.7,16.3,29,Mobile,Gold,0
31,82.5,406.26,22.7,16.9,29,Mobile,Gold,0
18,69.5,205.76,21.9,14.6,30,Mobile,Basic,1
43,55.1,154.48,19.7,13.0,11,Mobile,Basic,3
39,85.1,379.11,23.1,21.3,16,Mobile,Gold,0
46,87.6,240.16,22.9,4.6,35,Mobile,Gold,0
21,78.3,447.23,21.7,6.3,28,Desktop,Gold,0
48,49.0,448.22,29.7,11.6,33,Desktop,Gold,0
55,71.3,267.07,16.4,12.9,24,Desktop,Silver,2
63,37.8,322.64,24.1,13.3,1,Desktop,Basic,2
41,56.4,347.15,32.0,27.7,33,Desktop,Basic,1
40,125.1,330.32,24.1,9.8,12,Desktop,Platinum,0
52,76.4,319.37,25.8,8.1,19,Tablet,Silver,2
41,66.0,435.71,20.3,18.6,9,Tablet,Basic,1
62,53.9,500.15,41.1,13.7,34,Mobile,Silver,2
27,52.3,462.44,19.6,21.2,25,Desktop,Basic,1
41,74.2,154.4,39.9,16.5,29,Desktop,Basic,2
18,36.9,274.64,45.2,23.8,12,Mobile,Basic,1
38,73.5,720.96,,3.6,19,Desktop,Gold,0
27,43.9,50.0,18.5,10.6,17,Desktop,Silver,4
21,31.7,222.6,22.6,15.0,32,Desktop,Silver,1
32,33.9,199.18,40.2,13.2,24,Mobile,Silver,1
49,63.2,325.86,24.4,12.5,51,Mobile,Gold,0
26,20.0,293.74,22.5,20.5,1,Desktop,Silver,1
33,41.1,277.95,29.4,33.2,15,Mobile,Basic,1
37,86.2,563.36,40.6,12.0,16,Desktop,Silver,0
26,92.8,376.25,38.8,7.8,36,Desktop,Basic,0
43,64.5,168.27,35.3,20.8,1,Mobile,Basic,1
65,57.4,542.56,27.4,15.9,17,Desktop,Platinum,2
28,39.4,50.0,21.5,24.2,4,Mobile,Silver,1
37,57.1,633.05,30.9,16.0,28,Mobile,Silver,0
41,71.4,350.23,25.3,17.7,9,Mobile,Silver,1
18,34.9,128.6,35.9,18.9,10,Desktop,Silver,0
40,117.3,432.86,19.8,9.6,24,Desktop,Platinum,0
31,100.1,529.33,24.1,11.2,21,Mobile,Gold,0
23,65.4,442.62,35.9,9.2,27,Mobile,Basic,0
50,76.6,312.97,32.1,19.1,12,Mobile,Basic,0
23,83.2,445.05,21.2,20.3,17,Desktop,Gold,0
32,38.4,389.54,26.5,20.0,18,Mobile,Gold,0
37,70.2,652.06,13.2,17.1,21,Mobile,Gold,0
37,39.9,298.81,26.3,17.7,1,Mobile,Silver,1
19,27.0,174.4,35.0,22.7,25,Mobile,Basic,1
29,94.1,513.9,19.7,20.2,30,Mobile,Silver,0
27,101.3,217.99,44.9,7.7,12,Desktop,Gold,2
41,88.5,329.76,31.7,16.2,20,Mobile,Platinum,0
33,74.1,319.19,8.4,25.3,26,Mobile,Gold,1
31,77.3,466.91,9.2,13.0,20,Mobile,Platinum,0
33,64.5,549.43,,19.6,31,Desktop,Gold,0
53,33.7,314.42,22.8,39.7,24,Mobile,Gold,1
18,40.9,211.44,26.1,22.2,23,Mobile,Basic,1
18,46.4,95.71,29.7,11.8,25,Mobile,Basic,3
35,24.6,346.14,26.0,15.2,31,Mobile,Silver,1
23,52.4,223.05,18.2,7.2,7,Desktop,Basic,4
28,71.1,443.8,23.7,14.4,47,Desktop,Gold,0
40,76.4,511.49,26.8,19.0,12,Desktop,Platinum,0
18,76.7,254.07,20.7,14.2,6,Desktop,Basic,0
43,65.9,491.17,24.2,12.9,4,Mobile,Platinum,0
31,68.4,186.63,27.8,19.6,29,Tablet,Silver,1
32,46.1,166.55,27.1,22.4,19,Mobile,Silver,1
47,34.4,686.9,27.1,17.0,35,Tablet,Gold,0
40,33.9,192.37,14.6,7.0,25,Tablet,Gold,3
40,65.1,337.23,40.1,13.8,17,Mobile,Basic,2
31,64.7,284.74,27.3,12.7,13,Tablet,Platinum,0
40,92.0,413.15,39.3,26.1,30,Desktop,Basic,0
23,57.6,197.6,20.0,8.8,31,Desktop,Basic,0
42,98.4,396.99,27.5,16.7,39,Desktop,Gold,0
18,61.7,604.77,29.6,14.4,18,Mobile,Gold,0
42,56.6,231.12,35.0,17.7,18,Tablet,Silver,1
37,36.8,241.19,16.3,17.3,31,Mobile,Gold,0
48,36.2,452.66,27.0,16.2,20,Mobile,Gold,0
35,51.0,228.98,16.3,10.7,19,Mobile,Platinum,4
51,29.9,135.59,32.7,18.0,19,Mobile,Gold,1
40,59.3,105.69,11.5,7.6,26,Mobile,Gold,3
22,74.3,459.11,22.1,16.0,5,Mobile,Silver,0
44,121.1,317.88,23.1,11.5,27,Desktop,Basic,0
40,33.0,307.15,12.1,18.5,15,Desktop,Basic,1
33,68.8,375.76,22.9,16.2,27,Mobile,Basic,0
36,63.5,612.05,37.2,8.6,26,Desktop,Silver,0
32,56.0,329.5,27.0,30.1,23,Mobile,Gold,1
31,69.6,351.12,17.5,20.8,23,Tablet,Silver,1
34,30.1,253.37,32.8,13.8,26,Mobile,Silver,0
26,60.9,323.1,51.9,17.1,35,Desktop,Basic,1
37,72.5,449.15,20.0,19.5,14,Desktop,Gold,0
49,94.4,535.86,19.9,11.1,10,Mobile,Basic,0
28,99.0,363.16,25.8,13.7,7,Desktop,Gold,0
43,86.9,336.08,19.1,17.3,43,Tablet,Gold,0
39,94.6,371.12,33.8,12.9,27,Desktop,Silver,0
35,30.3,306.02,32.3,10.6,14,Desktop,Gold,4
47,56.2,279.6,49.0,11.9,10,Mobile,Silver,1
40,56.6,475.03,34.2,5.3,20,Desktop,Basic,2
24,84.0,345.87,29.7,15.0,12,Mobile,Basic,0
49,103.4,493.55,23.1,9.7,37,Mobile,Gold,0
28,84.1,273.68,20.0,9.8,12,Tablet,Gold,0
28,93.1,186.82,28.5,16.3,36,Mobile,Gold,0
27,94.8,524.54,21.1,19.5,19,Mobile,Silver,0
52,43.1,311.18,22.1,13.1,36,Mobile,Platinum,2
19,62.3,132.33,51.9,16.9,28,Desktop,Gold,1
18,70.2,284.86,34.7,19.5,19,Tablet,Gold,1
21,52.2,238.01,22.9,20.8,22,Mobile,Platinum,1
46,53.6,124.88,21.2,13.5,11,Desktop,Basic,3
19,102.7,488.22,32.7,20.6,29,Desktop,Silver,0
37,53.3,181.55,28.7,8.8,49,Desktop,Gold,0
35,90.0,457.99,33.0,4.8,35,Mobile,Platinum,0
40,58.4,386.76,38.9,9.9,4,Desktop,Silver,2
25,62.3,274.7,21.0,10.1,20,Mobile,Silver,4
37,81.0,489.91,25.4,20.9,21,Desktop,Platinum,0
40,54.7,111.1,10.3,10.6,31,Mobile,Basic,3
18,91.6,467.13,16.0,9.3,52,Desktop,Basic,2
30,83.2,457.52,22.7,16.9,18,Mobile,Silver,0
25,42.9,505.41,23.6,16.8,30,Desktop,Platinum,0
25,86.6,483.27,42.5,15.0,29,Mobile,Silver,0
27,48.6,198.51,15.4,12.7,20,Desktop,Basic,4
42,57.4,305.45,28.6,12.1,11,Desktop,Basic,0
67,43.7,151.93,20.9,12.9,31,Mobile,Platinum,2
54,59.6,485.42,34.0,11.7,32,Desktop,Silver,0
58,50.0,457.88,39.8,6.8,21,Desktop,Gold,2
39,76.4,583.72,29.1,15.5,1,Desktop,Gold,0
18,,331.76,31.9,8.2,10,Desktop,Silver,1
37,61.8,235.68,39.9,12.7,20,Mobile,Silver,2
69,61.2,298.06,26.1,9.5,28,Desktop,Platinum,2
21,63.4,92.35,15.4,7.9,13,Mobile,Gold,3
38,92.9,341.55,10.3,9.9,19,Mobile,Platinum,0
18,44.2,224.85,29.8,11.3,24,Mobile,Silver,1
29,88.4,532.54,24.7,15.9,32,Mobile,Gold,0
42,108.3,582.33,37.3,3.0,31,Mobile,Platinum,0
35,73.5,167.44,24.9,25.4,7,Tablet,Basic,1
37,74.7,420.61,29.6,9.4,15,Mobile,Silver,0
47,40.6,358.63,21.2,24.2,2,Mobile,Silver,1
24,38.1,236.62,8.8,12.1,9,Mobile,Basic,4
27,109.1,567.08,13.2,10.6,34,Mobile,Gold,0
40,59.8,85.83,26.0,19.2,18,Mobile,Basic,1
29,64.3,372.15,23.9,16.5,45,Desktop,Gold,0
30,54.9,570.21,24.9,18.7,13,Mobile,Platinum,0
30,67.7,523.57,31.2,13.2,28,Desktop,Gold,0
55,77.2,96.74,30.2,10.4,13,Desktop,Basic,3
51,34.8,81.81,16.3,7.4,2,Desktop,Basic,3
44,59.8,51.88,10.6,8.4,28,Tablet,Basic,3
36,56.6,170.57,20.2,8.6,16,Desktop,Silver,4
40,59.6,335.92,22.3,7.2,21,Tablet,Silver,0
41,77.0,205.5,15.2,12.0,32,Mobile,Platinum,0
60,83.1,403.99,37.0,22.8,22,Mobile,Silver,1
29,57.3,267.55,32.7,7.4,23,Mobile,Silver,1
44,54.1,414.47,27.3,10.7,1,Mobile,Basic,0
33,74.6,351.11,14.5,15.7,22,Mobile,Gold,0
18,20.0,239.85,31.3,18.6,12,Mobile,Silver,1
36,50.9,243.65,14.6,14.2,18,Mobile,Basic,1
38,71.7,656.89,20.4,21.4,27,Desktop,Gold,0
25,49.1,157.65,39.4,22.0,29,Desktop,Silver,1
23,72.8,240.22,30.0,24.4,41,Desktop,Gold,1
25,57.8,270.41,44.1,19.1,31,Mobile,Silver,1
26,92.1,320.35,29.9,10.2,36,Mobile,Gold,0
53,85.8,229.97,18.7,7.7,12,Desktop,Silver,2
41,41.1,373.47,15.7,19.3,19,Desktop,Silver,0
41,55.9,410.26,17.8,21.2,19,Mobile,Basic,0
42,80.1,508.09,39.0,10.5,35,Desktop,Gold,2
21,65.7,322.32,39.3,27.5,8,Desktop,Basic,1
36,30.5,200.06,30.3,19.2,8,Mobile,Platinum,0
20,44.9,157.73,23.8,8.8,17,Mobile,Silver,1
32,40.5,346.88,6.9,24.3,1,Mobile,Silver,1
40,31.4,565.82,16.4,7.2,57,Mobile,Silver,2
43,59.8,130.61,21.2,11.9,49,Mobile,Platinum,2
30,53.0,198.48,41.0,25.4,26,Mobile,Silver,1
45,56.0,249.14,34.5,21.3,7,Mobile,Silver,1
36,101.6,180.66,26.0,18.3,34,Mobile,Silver,0
29,98.8,193.57,15.3,12.7,12,Desktop,Silver,0
23,72.1,448.76,22.3,7.1,16,Tablet,Silver,0
24,66.4,321.96,14.5,17.7,13,Mobile,Silver,1
19,41.0,242.15,33.6,22.9,20,Mobile,Basic,1
34,39.3,440.81,20.4,6.7,53,Desktop,Platinum,0
31,89.6,275.65,22.5,10.2,33,Desktop,Silver,0
31,68.9,319.99,40.6,14.4,27,Mobile,Basic,1
30,46.9,315.97,19.9,14.0,18,Mobile,Gold,0
39,58.6,373.67,35.6,15.4,34,Tablet,Gold,2
39,81.2,402.8,32.2,10.4,1,Desktop,Silver,0
28,59.9,252.6,35.6,20.4,17,Mobile,Gold,1
46,47.4,114.63,14.3,9.4,20,Mobile,Silver,3
44,40.1,530.58,18.3,17.8,23,Desktop,Silver,0
41,64.1,215.96,38.1,12.3,1,Mobile,Silver,1
27,66.3,391.44,19.8,4.4,26,Desktop,Basic,0
29,42.5,419.8,27.6,20.4,26,Mobile,Basic,1
42,53.4,149.67,25.2,21.1,1,Mobile,Silver,1
40,104.7,579.95,28.2,13.5,29,Desktop,Gold,0
34,51.9,329.83,24.7,23.0,11,Mobile,Silver,1
33,39.7,204.6,13.7,11.2,15,Tablet,Silver,3
35,80.8,172.33,13.8,10.2,8,Tablet,Gold,0
24,77.5,386.39,24.2,11.9,30,Desktop,Gold,0
61,29.0,86.21,24.0,14.5,37,Mobile,Basic,3
36,52.0,200.12,27.1,19.9,7,Mobile,Gold,1
39,65.5,113.75,26.9,6.9,34,Mobile,Basic,3
42,40.1,262.16,28.4,21.3,23,Mobile,Basic,1
66,88.2,453.2,26.3,20.5,45,Tablet,Silver,2
30,82.9,538.96,30.6,14.1,6,Tablet,Gold,0
32,63.0,524.39,17.2,10.9,52,Mobile,Gold,2
40,62.4,109.82,24.2,10.7,32,Tablet,Silver,3
40,49.7,185.55,34.7,19.2,14,Desktop,Silver,1
33,75.2,272.73,,16.1,24,Desktop,Silver,0
36,126.8,481.16,5.0,9.4,30,Mobile,Basic,0
23,65.5,479.09,28.1,9.9,34,Desktop,Basic,0
38,56.3,292.0,28.1,12.2,22,Desktop,Platinum,0
42,84.6,312.61,24.6,10.3,34,Mobile,Gold,0
32,71.5,282.42,35.6,20.3,7,Desktop,Silver,1
36,84.2,102.85,33.8,16.1,9,Mobile,Gold,1
31,81.9,127.12,35.8,24.5,35,Mobile,Platinum,0
19,76.5,371.63,34.5,22.0,21,Mobile,Silver,1
32,66.5,618.09,24.8,14.9,41,Desktop,Gold,0
21,83.0,299.16,21.4,15.9,24,Desktop,Gold,0
43,48.1,804.4,24.8,21.1,1,Tablet,Silver,0
29,28.7,193.86,30.5,18.0,31,Mobile,Silver,1
30,54.4,623.39,26.3,15.2,28,Mobile,Silver,0
36,69.7,502.05,11.9,15.9,16,Desktop,Platinum,0
37,93.1,366.56,34.6,6.3,43,Mobile,Gold,0
34,32.1,469.78,25.0,10.4,13,Desktop,Basic,2
53,55.5,453.62,26.7,13.0,17,Desktop,Silver,0
28,84.3,202.3,37.5,9.5,10,Mobile,Silver,1
35,53.0,52.12,50.0,21.1,18,Desktop,Gold,1
41,22.0,423.37,19.3,17.0,18,Mobile,Silver,2
21,48.4,109.89,16.7,16.2,36,Desktop,Silver,3
43,134.9,421.81,18.5,15.8,7,Desktop,Gold,0
28,62.2,438.05,21.0,7.4,19,Desktop,Silver,0
57,71.0,160.09,21.4,7.4,47,Tablet,Basic,3
36,32.5,188.61,17.4,7.7,22,Mobile,Basic,1
32,51.6,208.66,45.2,10.8,3,Mobile,Gold,1
24,35.6,313.82,32.3,20.7,12,Mobile,Basic,1
44,83.2,391.14,35.1,25.9,6,Desktop,Basic,1
38,55.1,168.97,25.8,6.7,28,Mobile,Basic,3
18,49.6,57.22,20.4,17.4,19,Mobile,Basic,4
46,98.8,392.57,20.2,12.5,59,Mobile,Silver,2
41,70.5,370.2,14.9,5.2,7,Mobile,Silver,0
64,49.9,50.0,28.3,13.7,45,Mobile,Basic,3
36,103.0,366.76,19.0,18.5,39,Tablet,Silver,0
36,70.0,325.61,15.8,11.9,12,Desktop,Gold,0
43,36.2,162.77,22.1,11.5,21,Desktop,Silver,3
33,89.4,615.22,21.3,14.6,25,Desktop,Basic,0
45,,500.98,36.2,13.0,28,Mobile,Silver,0
38,79.8,533.26,25.6,17.3,44,Desktop,Gold,0
48,45.5,112.04,23.4,10.3,39,Desktop,Silver,3
18,91.6,214.75,32.0,24.4,32,Mobile,Gold,1
46,58.6,554.32,41.0,18.9,10,Mobile,Silver,1
45,89.9,96.99,14.9,17.4,45,Desktop,Silver,0
32,69.6,314.29,38.7,9.8,55,Mobile,Silver,2
41,41.5,215.28,22.4,13.5,21,Desktop,Silver,2
18,66.4,249.86,18.1,16.2,22,Desktop,Silver,0
35,111.1,556.83,17.3,24.7,27,Mobile,Gold,0
38,83.6,424.78,35.2,24.7,1,Mobile,Gold,0
18,54.2,241.54,22.1,13.5,22,Desktop,Basic,4
25,59.7,349.82,43.5,20.3,16,Mobile,Basic,1
39,32.1,158.48,9.8,11.2,29,Mobile,Gold,3
19,45.1,321.95,22.2,22.4,23,Desktop,Platinum,0
52,92.9,489.51,27.9,9.2,37,Desktop,Silver,2
56,69.6,416.65,29.6,10.5,37,Desktop,Silver,2
24,64.2,201.73,22.1,9.3,22,Desktop,Silver,1
31,49.8,87.16,21.5,9.4,4,Mobile,Silver,4
18,100.9,365.89,11.0,10.2,15,Mobile,Gold,0
22,94.6,382.54,26.8,12.5,48,Desktop,Basic,0
50,48.3,204.62,37.7,26.0,10,Mobile,Gold,1
52,97.7,449.94,28.0,9.3,60,Desktop,Basic,2
23,60.7,331.0,35.6,32.8,18,Desktop,Silver,1
34,92.5,479.16,32.4,18.6,19,Mobile,Silver,0
18,53.4,50.0,28.4,20.8,27,Desktop,Silver,1
39,68.5,434.1,18.2,16.1,5,Mobile,Gold,0
37,81.4,624.41,11.6,13.4,31,Mobile,Basic,0
53,54.3,220.57,50.3,24.8,32,Mobile,Basic,1
31,36.3,,33.9,10.1,51,Mobile,Basic,2
35,70.1,641.59,16.7,11.2,10,Mobile,Gold,0
27,69.3,577.36,30.3,12.1,19,Desktop,Silver,0
48,63.4,545.37,20.3,9.5,32,Desktop,Gold,0
31,68.0,736.38,27.5,11.2,23,Tablet,Gold,0
65,93.1,375.77,27.6,13.6,21,Desktop,Gold,2
47,75.7,147.64,21.6,8.4,27,Desktop,Basic,3
18,94.4,559.75,25.8,12.3,24,Desktop,Silver,0
43,98.3,400.96,30.1,13.6,15,Mobile,Basic,2
33,52.0,104.87,16.0,9.2,29,Desktop,Silver,3
36,61.6,545.21,42.2,19.8,31,Mobile,Gold,2
31,52.7,520.99,25.3,16.1,14,Mobile,Gold,0
26,46.7,50.0,20.3,11.3,19,Desktop,Gold,4
55,81.5,595.9,36.0,17.5,14,Mobile,Gold,0
19,82.5,389.96,35.3,12.6,24,Mobile,Basic,0
26,58.0,442.08,20.1,28.1,34,Mobile,Platinum,0
33,47.3,542.44,28.9,16.4,10,Desktop,Silver,1
46,59.9,332.86,35.0,25.5,22,Mobile,Gold,0
27,54.8,511.83,23.6,16.2,39,Desktop,Basic,0
22,98.3,614.46,27.9,15.6,18,Desktop,Silver,0
55,109.4,298.84,30.4,16.5,47,Mobile,Basic,2
32,36.5,193.58,20.4,9.8,31,Mobile,Silver,3
27,106.3,364.46,17.6,14.6,50,Desktop,Silver,0
36,53.7,166.11,8.0,7.3,41,Tablet,Silver,3
51,36.7,172.75,25.7,10.7,35,Mobile,Silver,3
54,103.4,433.28,26.0,21.3,33,Desktop,Gold,2
46,64.1,498.51,20.1,24.5,21,Desktop,Basic,0
38,54.5,198.67,40.4,27.6,2,Mobile,Basic,1
32,57.9,211.97,17.3,14.7,7,Desktop,Gold,3
37,44.3,327.74,12.4,12.3,23,Mobile,Basic,1
53,77.8,585.23,18.9,8.3,23,Mobile,Silver,0
35,53.0,313.45,36.0,12.8,9,Mobile,Silver,1
41,81.8,299.05,43.7,22.3,19,Mobile,Basic,1
25,20.0,402.32,29.5,28.3,9,Mobile,Silver,1
28,70.7,475.57,24.4,12.4,2,Desktop,Silver,0
26,40.7,291.68,24.3,11.2,21,Desktop,Silver,0
51,113.8,300.38,25.4,16.7,36,Desktop,Basic,2
46,23.1,87.43,21.3,14.3,38,Mobile,Basic,3
43,,328.86,36.3,16.5,15,Desktop,Silver,0
